user_id,app_name,screen_time_min,category,date,age,gender,source,birim_katsayı,Toplam_GB_Harcama,su_katsayi,Toplam_Su_Harcama_Litre
1002,youtube,37.25,Entertainment,2024-02-13,,,screen_time_app_usage,3.0,1.8625,0.066,0.122925
1003,youtube,4.52,Entertainment,2024-02-13,,,screen_time_app_usage,3.0,0.22599999999999998,0.066,0.014915999999999999
1051,whatsapp,14.96,Social,2024-02-13,,,screen_time_app_usage,0.18,0.04488,0.222,0.009963360000000001
1091,instagram,77.75,Social,2024-02-13,,,screen_time_app_usage,0.72,0.9329999999999999,0.222,0.20712599999999998
1037,tiktok,27.9,Entertainment,2024-02-13,,,screen_time_app_usage,1.28,0.5952,0.09,0.05356799999999999
1044,snapchat,30.06,Social,2024-02-13,,,screen_time_app_usage,0.6,0.3006,0.037,0.011122199999999999
1041,snapchat,11.75,Social,2024-02-13,,,screen_time_app_usage,0.6,0.1175,0.037,0.0043475
1094,twitter,39.28,Social,2024-02-13,,,screen_time_app_usage,0.2,0.13093333333333335,0.066,0.008641600000000001
1067,tiktok,21.68,Entertainment,2024-02-13,,,screen_time_app_usage,1.28,0.4625066666666667,0.09,0.0416256
1052,facebook,38.6,Social,2024-02-14,,,screen_time_app_usage,0.3,0.193,0.222,0.042846
1058,facebook,0.98,Social,2024-02-14,,,screen_time_app_usage,0.3,0.0049,0.222,0.0010877999999999999
1092,instagram,34.78,Social,2024-02-14,,,screen_time_app_usage,0.72,0.41736,0.222,0.09265392
1032,netflix,36.92,Entertainment,2024-02-14,,,screen_time_app_usage,3.0,1.846,0.011,0.020306
1038,facebook,38.99,Social,2024-02-14,,,screen_time_app_usage,0.3,0.19495,0.222,0.0432789
1065,youtube,25.25,Entertainment,2024-02-14,,,screen_time_app_usage,3.0,1.2625,0.066,0.083325
1040,twitter,17.27,Social,2024-02-14,,,screen_time_app_usage,0.2,0.05756666666666667,0.066,0.0037994000000000005
1079,youtube,1.18,Entertainment,2024-02-14,,,screen_time_app_usage,3.0,0.059000000000000004,0.066,0.0038940000000000003
1051,facebook,15.81,Social,2024-02-14,,,screen_time_app_usage,0.3,0.07905000000000001,0.222,0.0175491
1032,twitter,3.37,Social,2024-02-14,,,screen_time_app_usage,0.2,0.011233333333333335,0.066,0.0007414000000000001
1054,facebook,16.84,Social,2024-02-14,,,screen_time_app_usage,0.3,0.0842,0.222,0.018692399999999998
1060,whatsapp,6.97,Social,2024-02-14,,,screen_time_app_usage,0.18,0.020909999999999998,0.222,0.004642019999999999
1033,instagram,76.82,Social,2024-02-14,,,screen_time_app_usage,0.72,0.9218399999999999,0.222,0.20464847999999997
1051,youtube,3.9,Entertainment,2024-02-14,,,screen_time_app_usage,3.0,0.19499999999999998,0.066,0.01287
1056,netflix,4.78,Entertainment,2024-02-15,,,screen_time_app_usage,3.0,0.239,0.011,0.002629
1035,twitter,37.94,Social,2024-02-15,,,screen_time_app_usage,0.2,0.12646666666666667,0.066,0.008346800000000001
1083,facebook,7.84,Social,2024-02-15,,,screen_time_app_usage,0.3,0.0392,0.222,0.008702399999999999
1057,netflix,15.72,Entertainment,2024-02-15,,,screen_time_app_usage,3.0,0.786,0.011,0.008646
1046,instagram,9.57,Social,2024-02-15,,,screen_time_app_usage,0.72,0.11484,0.222,0.02549448
1054,netflix,24.05,Entertainment,2024-02-15,,,screen_time_app_usage,3.0,1.2025000000000001,0.011,0.013227500000000001
1036,instagram,21.63,Social,2024-02-15,,,screen_time_app_usage,0.72,0.25955999999999996,0.222,0.05762231999999999
1053,tiktok,47.86,Entertainment,2024-02-15,,,screen_time_app_usage,1.28,1.0210133333333333,0.09,0.09189119999999999
1093,youtube,59.81,Entertainment,2024-02-15,,,screen_time_app_usage,3.0,2.9905,0.066,0.197373
1079,facebook,89.68,Social,2024-02-15,,,screen_time_app_usage,0.3,0.4484,0.222,0.0995448
1049,netflix,40.79,Entertainment,2024-02-15,,,screen_time_app_usage,3.0,2.0395,0.011,0.022434499999999996
1021,snapchat,18.06,Social,2024-02-16,,,screen_time_app_usage,0.6,0.18059999999999998,0.037,0.006682199999999999
1071,snapchat,13.89,Social,2024-02-16,,,screen_time_app_usage,0.6,0.1389,0.037,0.005139299999999999
1053,netflix,3.29,Entertainment,2024-02-16,,,screen_time_app_usage,3.0,0.1645,0.011,0.0018095
1080,whatsapp,1.98,Social,2024-02-16,,,screen_time_app_usage,0.18,0.00594,0.222,0.00131868
1076,twitter,1.89,Social,2024-02-16,,,screen_time_app_usage,0.2,0.0063,0.066,0.0004158
1080,facebook,1.57,Social,2024-02-16,,,screen_time_app_usage,0.3,0.00785,0.222,0.0017426999999999998
1047,instagram,7.89,Social,2024-02-16,,,screen_time_app_usage,0.72,0.09468,0.222,0.02101896
1000,netflix,24.14,Entertainment,2024-02-16,,,screen_time_app_usage,3.0,1.207,0.011,0.013277
1056,snapchat,78.62,Social,2024-02-16,,,screen_time_app_usage,0.6,0.7862000000000001,0.037,0.0290894
1017,facebook,0.21,Social,2024-02-16,,,screen_time_app_usage,0.3,0.00105,0.222,0.0002331
1070,netflix,19.68,Entertainment,2024-02-16,,,screen_time_app_usage,3.0,0.984,0.011,0.010823999999999999
1089,whatsapp,55.42,Social,2024-02-16,,,screen_time_app_usage,0.18,0.16626,0.222,0.03690972
1080,snapchat,108.19,Social,2024-02-17,,,screen_time_app_usage,0.6,1.0819,0.037,0.0400303
1081,instagram,28.95,Social,2024-02-17,,,screen_time_app_usage,0.72,0.3474,0.222,0.07712279999999999
1081,netflix,2.01,Entertainment,2024-02-17,,,screen_time_app_usage,3.0,0.10049999999999999,0.011,0.0011055
1073,facebook,6.44,Social,2024-02-17,,,screen_time_app_usage,0.3,0.0322,0.222,0.0071484
1077,twitter,74.06,Social,2024-02-17,,,screen_time_app_usage,0.2,0.24686666666666668,0.066,0.0162932
1017,youtube,34.6,Entertainment,2024-02-17,,,screen_time_app_usage,3.0,1.7300000000000002,0.066,0.11418000000000002
1008,whatsapp,30.56,Social,2024-02-17,,,screen_time_app_usage,0.18,0.09168,0.222,0.02035296
1035,snapchat,47.62,Social,2024-02-17,,,screen_time_app_usage,0.6,0.4762,0.037,0.0176194
1029,whatsapp,28.67,Social,2024-02-17,,,screen_time_app_usage,0.18,0.08601,0.222,0.019094220000000002
1056,twitter,139.43,Social,2024-02-17,,,screen_time_app_usage,0.2,0.4647666666666667,0.066,0.030674600000000003
1010,whatsapp,5.56,Social,2024-02-17,,,screen_time_app_usage,0.18,0.016679999999999997,0.222,0.0037029599999999995
1049,instagram,22.09,Social,2024-02-17,,,screen_time_app_usage,0.72,0.26508,0.222,0.05884776
1039,snapchat,10.43,Social,2024-02-17,,,screen_time_app_usage,0.6,0.1043,0.037,0.0038591
1054,facebook,15.69,Social,2024-02-17,,,screen_time_app_usage,0.3,0.07844999999999999,0.222,0.017415899999999998
1010,snapchat,81.9,Social,2024-02-17,,,screen_time_app_usage,0.6,0.8190000000000001,0.037,0.030303
1000,facebook,10.54,Social,2024-02-17,,,screen_time_app_usage,0.3,0.05269999999999999,0.222,0.011699399999999999
1086,instagram,14.63,Social,2024-02-17,,,screen_time_app_usage,0.72,0.17556,0.222,0.03897432
1058,instagram,23.97,Social,2024-02-18,,,screen_time_app_usage,0.72,0.28763999999999995,0.222,0.06385608
1089,netflix,18.1,Entertainment,2024-02-18,,,screen_time_app_usage,3.0,0.905,0.011,0.009955
1063,tiktok,16.52,Entertainment,2024-02-18,,,screen_time_app_usage,1.28,0.3524266666666666,0.09,0.031718399999999994
1083,netflix,3.39,Entertainment,2024-02-18,,,screen_time_app_usage,3.0,0.1695,0.011,0.0018645
1094,tiktok,3.19,Entertainment,2024-02-18,,,screen_time_app_usage,1.28,0.06805333333333333,0.09,0.006124799999999999
1080,facebook,3.55,Social,2024-02-18,,,screen_time_app_usage,0.3,0.01775,0.222,0.0039404999999999996
1096,snapchat,31.12,Social,2024-02-18,,,screen_time_app_usage,0.6,0.31120000000000003,0.037,0.011514400000000001
1034,youtube,20.4,Entertainment,2024-02-18,,,screen_time_app_usage,3.0,1.02,0.066,0.06732
1055,snapchat,97.22,Social,2024-02-18,,,screen_time_app_usage,0.6,0.9721999999999998,0.037,0.035971399999999994
1055,snapchat,1.34,Social,2024-02-19,,,screen_time_app_usage,0.6,0.0134,0.037,0.0004958
1054,facebook,4.43,Social,2024-02-19,,,screen_time_app_usage,0.3,0.02215,0.222,0.0049173
1066,whatsapp,25.0,Social,2024-02-19,,,screen_time_app_usage,0.18,0.075,0.222,0.016649999999999998
1012,snapchat,17.69,Social,2024-02-19,,,screen_time_app_usage,0.6,0.1769,0.037,0.0065452999999999996
1043,netflix,16.5,Entertainment,2024-02-19,,,screen_time_app_usage,3.0,0.825,0.011,0.009075
1049,twitter,4.76,Social,2024-02-19,,,screen_time_app_usage,0.2,0.015866666666666664,0.066,0.0010471999999999999
1047,netflix,29.99,Entertainment,2024-02-19,,,screen_time_app_usage,3.0,1.4995,0.011,0.0164945
1018,tiktok,28.6,Entertainment,2024-02-19,,,screen_time_app_usage,1.28,0.6101333333333334,0.09,0.054912
1045,instagram,36.26,Social,2024-02-19,,,screen_time_app_usage,0.72,0.43512,0.222,0.09659664
1089,whatsapp,32.7,Social,2024-02-19,,,screen_time_app_usage,0.18,0.0981,0.222,0.0217782
1070,youtube,13.39,Entertainment,2024-02-19,,,screen_time_app_usage,3.0,0.6695,0.066,0.044187000000000004
1055,whatsapp,44.88,Social,2024-02-19,,,screen_time_app_usage,0.18,0.13464,0.222,0.029890080000000003
1040,whatsapp,0.16,Social,2024-02-19,,,screen_time_app_usage,0.18,0.00048,0.222,0.00010656000000000001
1012,instagram,2.56,Social,2024-02-19,,,screen_time_app_usage,0.72,0.03072,0.222,0.006819840000000001
1041,whatsapp,25.26,Social,2024-02-19,,,screen_time_app_usage,0.18,0.07578,0.222,0.01682316
1029,twitter,16.28,Social,2024-02-19,,,screen_time_app_usage,0.2,0.05426666666666667,0.066,0.0035816000000000003
1083,tiktok,119.78,Entertainment,2024-02-19,,,screen_time_app_usage,1.28,2.5553066666666666,0.09,0.22997759999999998
1086,facebook,13.53,Social,2024-02-19,,,screen_time_app_usage,0.3,0.06764999999999999,0.222,0.015018299999999998
1022,tiktok,33.41,Entertainment,2024-02-20,,,screen_time_app_usage,1.28,0.7127466666666665,0.09,0.06414719999999999
1038,instagram,119.85,Social,2024-02-20,,,screen_time_app_usage,0.72,1.4381999999999997,0.222,0.31928039999999996
1050,snapchat,0.06,Social,2024-02-20,,,screen_time_app_usage,0.6,0.0006,0.037,2.2199999999999998e-05
1063,youtube,67.04,Entertainment,2024-02-20,,,screen_time_app_usage,3.0,3.352,0.066,0.221232
1020,snapchat,7.86,Social,2024-02-20,,,screen_time_app_usage,0.6,0.0786,0.037,0.0029082
1082,youtube,39.32,Entertainment,2024-02-20,,,screen_time_app_usage,3.0,1.9660000000000002,0.066,0.129756
1099,snapchat,37.37,Social,2024-02-20,,,screen_time_app_usage,0.6,0.3737,0.037,0.013826899999999998
1034,twitter,39.31,Social,2024-02-20,,,screen_time_app_usage,0.2,0.13103333333333336,0.066,0.008648200000000002
1090,instagram,3.7,Social,2024-02-20,,,screen_time_app_usage,0.72,0.0444,0.222,0.0098568
1075,tiktok,10.61,Entertainment,2024-02-20,,,screen_time_app_usage,1.28,0.22634666666666667,0.09,0.0203712
1018,whatsapp,0.36,Social,2024-02-20,,,screen_time_app_usage,0.18,0.00108,0.222,0.00023976
1082,whatsapp,2.97,Social,2024-02-20,,,screen_time_app_usage,0.18,0.00891,0.222,0.00197802
1075,facebook,37.17,Social,2024-02-20,,,screen_time_app_usage,0.3,0.18585,0.222,0.041258699999999995
1039,whatsapp,95.78,Social,2024-02-20,,,screen_time_app_usage,0.18,0.28734000000000004,0.222,0.06378948000000001
1010,netflix,4.7,Entertainment,2024-02-20,,,screen_time_app_usage,3.0,0.23500000000000001,0.011,0.002585
1024,tiktok,7.69,Entertainment,2024-02-20,,,screen_time_app_usage,1.28,0.16405333333333336,0.09,0.014764800000000002
1008,facebook,76.53,Social,2024-02-20,,,screen_time_app_usage,0.3,0.38265,0.222,0.0849483
1000,tiktok,48.43,Entertainment,2024-02-20,,,screen_time_app_usage,1.28,1.0331733333333333,0.09,0.09298559999999999
1047,instagram,34.71,Social,2024-02-21,,,screen_time_app_usage,0.72,0.41652,0.222,0.09246744
1048,snapchat,3.49,Social,2024-02-21,,,screen_time_app_usage,0.6,0.0349,0.037,0.0012913
1094,instagram,4.89,Social,2024-02-21,,,screen_time_app_usage,0.72,0.05867999999999999,0.222,0.013026959999999997
1099,tiktok,0.01,Entertainment,2024-02-21,,,screen_time_app_usage,1.28,0.00021333333333333333,0.09,1.92e-05
1078,tiktok,43.6,Entertainment,2024-02-21,,,screen_time_app_usage,1.28,0.9301333333333334,0.09,0.083712
1097,snapchat,51.31,Social,2024-02-21,,,screen_time_app_usage,0.6,0.5131,0.037,0.0189847
1064,whatsapp,0.45,Social,2024-02-21,,,screen_time_app_usage,0.18,0.00135,0.222,0.0002997
1082,twitter,58.14,Social,2024-02-21,,,screen_time_app_usage,0.2,0.1938,0.066,0.0127908
1009,whatsapp,8.68,Social,2024-02-21,,,screen_time_app_usage,0.18,0.026039999999999997,0.222,0.0057808799999999995
1033,instagram,23.86,Social,2024-02-21,,,screen_time_app_usage,0.72,0.28631999999999996,0.222,0.06356303999999999
1070,whatsapp,7.38,Social,2024-02-21,,,screen_time_app_usage,0.18,0.02214,0.222,0.00491508
1019,twitter,39.78,Social,2024-02-21,,,screen_time_app_usage,0.2,0.1326,0.066,0.0087516
1097,whatsapp,33.57,Social,2024-02-21,,,screen_time_app_usage,0.18,0.10071000000000001,0.222,0.02235762
1050,facebook,0.42,Social,2024-02-21,,,screen_time_app_usage,0.3,0.0021,0.222,0.0004662
1032,instagram,18.74,Social,2024-02-21,,,screen_time_app_usage,0.72,0.22488,0.222,0.04992336
1051,tiktok,17.51,Entertainment,2024-02-21,,,screen_time_app_usage,1.28,0.3735466666666667,0.09,0.0336192
1081,whatsapp,31.42,Social,2024-02-21,,,screen_time_app_usage,0.18,0.09426,0.222,0.02092572
1019,netflix,39.09,Entertainment,2024-02-21,,,screen_time_app_usage,3.0,1.9545000000000001,0.011,0.0214995
1000,netflix,10.06,Entertainment,2024-02-22,,,screen_time_app_usage,3.0,0.503,0.011,0.005533
1029,netflix,49.86,Entertainment,2024-02-22,,,screen_time_app_usage,3.0,2.493,0.011,0.027422999999999996
1049,whatsapp,25.6,Social,2024-02-22,,,screen_time_app_usage,0.18,0.0768,0.222,0.017049599999999998
1016,snapchat,3.55,Social,2024-02-22,,,screen_time_app_usage,0.6,0.0355,0.037,0.0013134999999999998
1031,netflix,73.5,Entertainment,2024-02-22,,,screen_time_app_usage,3.0,3.675,0.011,0.040424999999999996
1023,whatsapp,22.29,Social,2024-02-22,,,screen_time_app_usage,0.18,0.06687,0.222,0.01484514
1012,netflix,37.43,Entertainment,2024-02-22,,,screen_time_app_usage,3.0,1.8715,0.011,0.020586499999999997
1090,facebook,12.85,Social,2024-02-22,,,screen_time_app_usage,0.3,0.06424999999999999,0.222,0.014263499999999997
1031,twitter,20.08,Social,2024-02-22,,,screen_time_app_usage,0.2,0.06693333333333333,0.066,0.0044176
1019,youtube,5.95,Entertainment,2024-02-22,,,screen_time_app_usage,3.0,0.29750000000000004,0.066,0.019635000000000003
1019,whatsapp,4.85,Social,2024-02-22,,,screen_time_app_usage,0.18,0.014549999999999999,0.222,0.0032300999999999996
1084,whatsapp,3.47,Social,2024-02-22,,,screen_time_app_usage,0.18,0.01041,0.222,0.0023110200000000004
1007,tiktok,15.28,Entertainment,2024-02-22,,,screen_time_app_usage,1.28,0.32597333333333334,0.09,0.0293376
1060,instagram,25.6,Social,2024-02-22,,,screen_time_app_usage,0.72,0.3072,0.222,0.06819839999999999
1007,tiktok,1.75,Entertainment,2024-02-23,,,screen_time_app_usage,1.28,0.037333333333333336,0.09,0.00336
1029,tiktok,119.72,Entertainment,2024-02-23,,,screen_time_app_usage,1.28,2.5540266666666667,0.09,0.2298624
1095,facebook,11.83,Social,2024-02-23,,,screen_time_app_usage,0.3,0.05915,0.222,0.0131313
1067,netflix,2.54,Entertainment,2024-02-23,,,screen_time_app_usage,3.0,0.127,0.011,0.001397
1093,youtube,35.9,Entertainment,2024-02-23,,,screen_time_app_usage,3.0,1.7949999999999997,0.066,0.11846999999999999
1013,tiktok,22.29,Entertainment,2024-02-23,,,screen_time_app_usage,1.28,0.47552,0.09,0.042796799999999996
1068,snapchat,37.99,Social,2024-02-23,,,screen_time_app_usage,0.6,0.3799,0.037,0.0140563
1062,instagram,8.46,Social,2024-02-23,,,screen_time_app_usage,0.72,0.10152000000000001,0.222,0.022537440000000002
1045,netflix,39.97,Entertainment,2024-02-23,,,screen_time_app_usage,3.0,1.9985,0.011,0.0219835
1017,instagram,42.81,Social,2024-02-23,,,screen_time_app_usage,0.72,0.51372,0.222,0.11404584
1046,instagram,2.01,Social,2024-02-23,,,screen_time_app_usage,0.72,0.024119999999999996,0.222,0.005354639999999999
1001,twitter,9.88,Social,2024-02-23,,,screen_time_app_usage,0.2,0.032933333333333335,0.066,0.0021736000000000004
1086,snapchat,31.81,Social,2024-02-23,,,screen_time_app_usage,0.6,0.3181,0.037,0.0117697
1091,youtube,0.55,Entertainment,2024-02-24,,,screen_time_app_usage,3.0,0.027500000000000004,0.066,0.0018150000000000004
1031,youtube,18.18,Entertainment,2024-02-24,,,screen_time_app_usage,3.0,0.909,0.066,0.059994000000000006
1069,youtube,68.7,Entertainment,2024-02-24,,,screen_time_app_usage,3.0,3.4350000000000005,0.066,0.22671000000000005
1025,snapchat,22.05,Social,2024-02-24,,,screen_time_app_usage,0.6,0.2205,0.037,0.008158499999999999
1076,whatsapp,1.61,Social,2024-02-24,,,screen_time_app_usage,0.18,0.00483,0.222,0.00107226
1024,twitter,12.56,Social,2024-02-24,,,screen_time_app_usage,0.2,0.04186666666666668,0.066,0.002763200000000001
1013,instagram,4.63,Social,2024-02-24,,,screen_time_app_usage,0.72,0.05555999999999999,0.222,0.012334319999999998
1020,whatsapp,54.25,Social,2024-02-24,,,screen_time_app_usage,0.18,0.16274999999999998,0.222,0.036130499999999996
1100,instagram,21.85,Social,2024-02-24,,,screen_time_app_usage,0.72,0.26220000000000004,0.222,0.05820840000000001
1092,snapchat,17.25,Social,2024-02-24,,,screen_time_app_usage,0.6,0.1725,0.037,0.006382499999999999
1020,tiktok,8.18,Entertainment,2024-02-24,,,screen_time_app_usage,1.28,0.17450666666666667,0.09,0.0157056
1053,netflix,95.47,Entertainment,2024-02-24,,,screen_time_app_usage,3.0,4.773499999999999,0.011,0.05250849999999999
1069,netflix,0.18,Entertainment,2024-02-25,,,screen_time_app_usage,3.0,0.009000000000000001,0.011,9.900000000000001e-05
1028,youtube,6.88,Entertainment,2024-02-25,,,screen_time_app_usage,3.0,0.34400000000000003,0.066,0.022704000000000002
1029,facebook,5.85,Social,2024-02-25,,,screen_time_app_usage,0.3,0.029249999999999998,0.222,0.006493499999999999
1067,facebook,19.44,Social,2024-02-25,,,screen_time_app_usage,0.3,0.0972,0.222,0.021578399999999998
1070,instagram,19.92,Social,2024-02-25,,,screen_time_app_usage,0.72,0.23904000000000003,0.222,0.05306688000000001
1077,snapchat,8.72,Social,2024-02-25,,,screen_time_app_usage,0.6,0.0872,0.037,0.0032264
1020,tiktok,25.64,Entertainment,2024-02-25,,,screen_time_app_usage,1.28,0.5469866666666667,0.09,0.0492288
1074,twitter,28.69,Social,2024-02-25,,,screen_time_app_usage,0.2,0.09563333333333333,0.066,0.0063118
1014,facebook,30.09,Social,2024-02-25,,,screen_time_app_usage,0.3,0.15045,0.222,0.0333999
1013,facebook,74.63,Social,2024-02-25,,,screen_time_app_usage,0.3,0.37315,0.222,0.08283929999999999
1030,snapchat,47.79,Social,2024-02-25,,,screen_time_app_usage,0.6,0.4779,0.037,0.017682299999999998
1081,twitter,44.8,Social,2024-02-25,,,screen_time_app_usage,0.2,0.14933333333333332,0.066,0.009856
1098,youtube,56.88,Entertainment,2024-02-25,,,screen_time_app_usage,3.0,2.8440000000000003,0.066,0.18770400000000004
1002,facebook,36.24,Social,2024-02-25,,,screen_time_app_usage,0.3,0.1812,0.222,0.0402264
1085,youtube,58.6,Entertainment,2024-02-25,,,screen_time_app_usage,3.0,2.93,0.066,0.19338000000000002
1021,snapchat,36.95,Social,2024-02-25,,,screen_time_app_usage,0.6,0.36950000000000005,0.037,0.013671500000000001
1012,whatsapp,92.36,Social,2024-02-25,,,screen_time_app_usage,0.18,0.27708,0.222,0.06151176
1095,snapchat,3.62,Social,2024-02-26,,,screen_time_app_usage,0.6,0.0362,0.037,0.0013394000000000001
1075,twitter,70.29,Social,2024-02-26,,,screen_time_app_usage,0.2,0.23430000000000004,0.066,0.015463800000000003
1055,tiktok,0.93,Entertainment,2024-02-26,,,screen_time_app_usage,1.28,0.019840000000000003,0.09,0.0017856000000000003
1086,snapchat,15.61,Social,2024-02-26,,,screen_time_app_usage,0.6,0.1561,0.037,0.005775699999999999
1063,tiktok,14.61,Entertainment,2024-02-26,,,screen_time_app_usage,1.28,0.31168,0.09,0.028051200000000002
1084,twitter,13.54,Social,2024-02-26,,,screen_time_app_usage,0.2,0.04513333333333334,0.066,0.0029788000000000006
1041,youtube,17.66,Entertainment,2024-02-26,,,screen_time_app_usage,3.0,0.8830000000000001,0.066,0.05827800000000001
1086,instagram,4.9,Social,2024-02-26,,,screen_time_app_usage,0.72,0.0588,0.222,0.0130536
1051,whatsapp,9.15,Social,2024-02-26,,,screen_time_app_usage,0.18,0.02745,0.222,0.0060939
1039,youtube,7.32,Entertainment,2024-02-26,,,screen_time_app_usage,3.0,0.366,0.066,0.024156
1024,facebook,65.63,Social,2024-02-26,,,screen_time_app_usage,0.3,0.32814999999999994,0.222,0.07284929999999999
1037,instagram,2.8,Social,2024-02-26,,,screen_time_app_usage,0.72,0.0336,0.222,0.0074592
1091,netflix,22.1,Entertainment,2024-02-26,,,screen_time_app_usage,3.0,1.1050000000000002,0.011,0.012155000000000001
1043,tiktok,19.68,Entertainment,2024-02-26,,,screen_time_app_usage,1.28,0.41984,0.09,0.037785599999999996
1048,whatsapp,27.41,Social,2024-02-26,,,screen_time_app_usage,0.18,0.08223,0.222,0.01825506
1060,youtube,0.48,Entertainment,2024-02-27,,,screen_time_app_usage,3.0,0.024,0.066,0.0015840000000000001
1093,youtube,11.71,Entertainment,2024-02-27,,,screen_time_app_usage,3.0,0.5855,0.066,0.038643000000000004
1011,whatsapp,61.05,Social,2024-02-27,,,screen_time_app_usage,0.18,0.18314999999999998,0.222,0.040659299999999995
1081,netflix,9.79,Entertainment,2024-02-27,,,screen_time_app_usage,3.0,0.48949999999999994,0.011,0.005384499999999999
1082,tiktok,40.89,Entertainment,2024-02-27,,,screen_time_app_usage,1.28,0.8723200000000001,0.09,0.0785088
1090,twitter,45.45,Social,2024-02-27,,,screen_time_app_usage,0.2,0.15150000000000002,0.066,0.009999000000000003
1052,snapchat,19.3,Social,2024-02-27,,,screen_time_app_usage,0.6,0.193,0.037,0.007141
1029,youtube,27.07,Entertainment,2024-02-27,,,screen_time_app_usage,3.0,1.3535000000000001,0.066,0.08933100000000001
1052,instagram,42.66,Social,2024-02-27,,,screen_time_app_usage,0.72,0.5119199999999999,0.222,0.11364623999999998
1044,netflix,66.45,Entertainment,2024-02-27,,,screen_time_app_usage,3.0,3.3225000000000002,0.011,0.036547500000000004
1026,whatsapp,60.1,Social,2024-02-27,,,screen_time_app_usage,0.18,0.1803,0.222,0.040026599999999996
1009,snapchat,68.26,Social,2024-02-27,,,screen_time_app_usage,0.6,0.6826000000000001,0.037,0.025256200000000003
1018,tiktok,18.75,Entertainment,2024-02-28,,,screen_time_app_usage,1.28,0.4,0.09,0.036
1089,twitter,22.19,Social,2024-02-28,,,screen_time_app_usage,0.2,0.07396666666666668,0.066,0.004881800000000001
1013,facebook,15.72,Social,2024-02-28,,,screen_time_app_usage,0.3,0.0786,0.222,0.0174492
1016,snapchat,8.05,Social,2024-02-28,,,screen_time_app_usage,0.6,0.0805,0.037,0.0029785
1053,snapchat,13.62,Social,2024-02-28,,,screen_time_app_usage,0.6,0.1362,0.037,0.0050393999999999994
1075,netflix,0.1,Entertainment,2024-02-28,,,screen_time_app_usage,3.0,0.005000000000000001,0.011,5.500000000000001e-05
1066,twitter,39.15,Social,2024-02-28,,,screen_time_app_usage,0.2,0.1305,0.066,0.008613
1088,snapchat,20.93,Social,2024-02-28,,,screen_time_app_usage,0.6,0.20929999999999999,0.037,0.007744099999999999
1011,tiktok,6.82,Entertainment,2024-02-28,,,screen_time_app_usage,1.28,0.14549333333333336,0.09,0.013094400000000003
1062,instagram,30.93,Social,2024-02-28,,,screen_time_app_usage,0.72,0.37116,0.222,0.08239752
1072,facebook,6.97,Social,2024-02-28,,,screen_time_app_usage,0.3,0.03485,0.222,0.0077367
1023,netflix,24.07,Entertainment,2024-02-28,,,screen_time_app_usage,3.0,1.2035000000000002,0.011,0.013238500000000002
1091,twitter,40.94,Social,2024-02-28,,,screen_time_app_usage,0.2,0.13646666666666668,0.066,0.0090068
1091,snapchat,11.65,Social,2024-02-28,,,screen_time_app_usage,0.6,0.1165,0.037,0.0043105
1014,youtube,4.45,Entertainment,2024-02-28,,,screen_time_app_usage,3.0,0.22250000000000003,0.066,0.014685000000000004
1069,twitter,48.37,Social,2024-02-28,,,screen_time_app_usage,0.2,0.1612333333333333,0.066,0.010641399999999999
1063,snapchat,13.52,Social,2024-02-29,,,screen_time_app_usage,0.6,0.13520000000000001,0.037,0.005002400000000001
1036,whatsapp,53.38,Social,2024-02-29,,,screen_time_app_usage,0.18,0.16014,0.222,0.03555108
1050,snapchat,25.21,Social,2024-02-29,,,screen_time_app_usage,0.6,0.2521,0.037,0.0093277
1052,twitter,60.29,Social,2024-02-29,,,screen_time_app_usage,0.2,0.20096666666666665,0.066,0.0132638
1063,facebook,4.91,Social,2024-02-29,,,screen_time_app_usage,0.3,0.024550000000000002,0.222,0.0054501
1095,netflix,10.27,Entertainment,2024-02-29,,,screen_time_app_usage,3.0,0.5135,0.011,0.005648499999999999
1077,tiktok,49.04,Entertainment,2024-02-29,,,screen_time_app_usage,1.28,1.0461866666666666,0.09,0.09415679999999998
1066,facebook,24.46,Social,2024-02-29,,,screen_time_app_usage,0.3,0.1223,0.222,0.0271506
1052,instagram,104.59,Social,2024-02-29,,,screen_time_app_usage,0.72,1.25508,0.222,0.27862776
1004,tiktok,47.3,Entertainment,2024-02-29,,,screen_time_app_usage,1.28,1.0090666666666666,0.09,0.09081599999999998
1009,facebook,6.59,Social,2024-02-29,,,screen_time_app_usage,0.3,0.03295,0.222,0.0073149
1090,whatsapp,3.16,Social,2024-02-29,,,screen_time_app_usage,0.18,0.009479999999999999,0.222,0.0021045599999999997
1064,youtube,56.68,Entertainment,2024-02-29,,,screen_time_app_usage,3.0,2.834,0.066,0.18704400000000002
1000,netflix,15.46,Entertainment,2024-02-29,,,screen_time_app_usage,3.0,0.773,0.011,0.008503
1001,twitter,36.19,Social,2024-02-29,,,screen_time_app_usage,0.2,0.12063333333333333,0.066,0.0079618
1033,twitter,3.24,Social,2024-02-29,,,screen_time_app_usage,0.2,0.010800000000000002,0.066,0.0007128000000000002
1009,netflix,18.51,Entertainment,2024-02-29,,,screen_time_app_usage,3.0,0.9255,0.011,0.010180499999999999
1049,twitter,81.39,Social,2024-03-01,,,screen_time_app_usage,0.2,0.27130000000000004,0.066,0.017905800000000003
1029,youtube,59.4,Entertainment,2024-03-01,,,screen_time_app_usage,3.0,2.9699999999999998,0.066,0.19602
